candidate_count=149
 1832.2m | enkeltminner | 80078-1 | name='Vinterbru JB-' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.737461847039 lon=10.781219943658 | info=3 prøvestikk, 2 med i alt 4 stk. flint, noe brent, 1 mikroflekke fragment og skjørbrent stein. Aks.nr.89/262. Denne boplassen ble første gang registrert i 1989 av Joel Boaz og senere kontrollregistrert av Olstad (1996). På vinterbru 21, som den ble kalt i 1989, ble det gravd tre prøvestikk, hvorav to var positive med til sammen fire stykker flint. Fra kontrollregistreringen i 1995 (boplass nr. 5) ble det ytterligere gjort funn av flint i tre prøvestikk. Undergrunnen på boplassen er av tørr fin sand/grusholdig masse. Funnene ligger ikke dypere enn 30-40 cm. Rapporten fra 1996 er boplassen beskrevet som følgende: «Lokaliteten ligger 82-83 moh., på en østvendt tilnærmet plan flate som avgrenses
 1834.1m | lokaliteter  | 22696-1 | name='Ms-' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.741710666077 lon=10.772669115907 | info=I prøvestikk nr.26: 1 stykke tilslått flint, dette lå i de øvre 30cm under overflaten. Det ble tatt 11 prøvestikk, 2 av disse ligger trolig innen for boplassområdet hvor det tidligere er gjort funn. Både N og Ø for disse lå det trekull på åkeroverflaten. 1 flintavslag ble funnet et par meter fra prøvestikk nr 26,nr 25 inneholdt ikke ingen funn, men i begge prøvestikk kunne det et kullholdig skikt under matjordlaget, nr 26 var det 34cm tykt, i nr25 var det 24cm tykt. Dette kan være rester av et kulturlag fra en boplass. N for disse prøvestikk ble det ikke påvist funn. I åkeren ovenfor boligene på på Grimsrud, ble det gjort følgende funn: i åker B,2 stk tilslått kvartsitt,2 stykker tilslått kv
 1837.5m | enkeltminner | 22696-1 | name='Ms-' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.741663133638 lon=10.772660544776 | info=I prøvestikk nr.26: 1 stykke tilslått flint, dette lå i de øvre 30cm under overflaten. Det ble tatt 11 prøvestikk, 2 av disse ligger trolig innen for boplassområdet hvor det tidligere er gjort funn. Både N og Ø for disse lå det trekull på åkeroverflaten. 1 flintavslag ble funnet et par meter fra prøvestikk nr 26,nr 25 inneholdt ikke ingen funn, men i begge prøvestikk kunne det et kullholdig skikt under matjordlaget, nr 26 var det 34cm tykt, i nr25 var det 24cm tykt. Dette kan være rester av et kulturlag fra en boplass. N for disse prøvestikk ble det ikke påvist funn. I åkeren ovenfor boligene på på Grimsrud, ble det gjort følgende funn: i åker B,2 stk tilslått kvartsitt,2 stykker tilslått kv
 1837.9m | lokaliteter  | 52685-1 | name='Sjøskogen 01 JB-' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.747952486702 lon=10.767386733957 | info=Ved prøvestikking ble det funnet: 3 avslag av flint,2 avslagsfragm. av flint,1 stk. kvarts. Skogsbilveien skjærer gjennom boplassen i Ø-V retning, har ødelagt deler av den, alle funn ble gjort i veien. Lokalitetens utstrekning ca 12x20m.
 1841.5m | enkeltminner | 52685-1 | name='Sjøskogen 01 JB-' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.747838078083 lon=10.767366116354 | info=Ved prøvestikking ble det funnet: 3 avslag av flint,2 avslagsfragm. av flint,1 stk. kvarts. Skogsbilveien skjærer gjennom boplassen i Ø-V retning, har ødelagt deler av den, alle funn ble gjort i veien. Lokalitetens utstrekning ca 12x20m.
 1841.8m | enkeltminner | 51240-1 | name='Vinterbru JB-' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.737443764021 lon=10.780968450158 | info=2 stykker flint funnet i veien, 1 prøvestikk med 3 stk. flint og skjørbrent stein. Aks.nr. 89/269. Opprinnelig beskrivelse av Boaz fra 1989: «Vinterbru 28. Steinalderboplass på skogsvei sør for «Vinterbru 22» og få meter vest for «Vinterbru 21». Liten flat terrasse, åpen i alle retninger, nord-hellende. Brun sandig silt med grus og noe skiktning.» «2 stykker flint funnet i skogsveien, 1 negativt prøvestikk, 1 prøvestikk med 3 stykker flint og skjørbrent stein. Ca. 10x5 m². Lokaliteten er åpenbart delvis ødelagt av skogsbilveien.» Kontrollregistrering 2014: Området ble befart i 2014. Det så ut til at boplassen er dekket av påfylte masser fra etableringen av næringspark. Dette ser vi også på k
 1842.8m | lokaliteter  | 62173-1 | name=None | loc_art=20159 | item_art=None | dating=None | vern=FJE | function=1200 | lat=59.738065226819 lon=10.779263285156 | info=Lok 9 ligger på en NNV-vendt løsmasseflate som skråner fra S mot NNV. Høyden over havet er 89-92 m. boplassflaten avgrenses klart topografisk av bergknauser i Ø og V. Mot NNV avsluttes flaten av markant fall i terrenget, mens avgrensningen mot S er uklar, selv om overflaten etter hvert blir mer småkupert. Arealet som i felt ble definert som boplass måler ca 27 m NNV-SSØ og 14 m SV-NØ, og utgjør derved et areal på ca. 375-380 kvadratmeter. Innenfor dette arealet ble det ikke funnet spor av kulturlag i prøvestikkene. Undergrunnen karakteriseres best som podsoll. Av 3 prøvestikk tatt inne på boplassflaten ble det gjort funn av flintavslag i to. De funnførende prøvestikkene har god spredning på 
 1843.4m | enkeltminner | 62173-1 | name=None | loc_art=None | item_art=1201 | dating=020 | vern=FJE | function=1200 | lat=59.738057830229 lon=10.779261950719 | info=Lok 9 ligger på en NNV-vendt løsmasseflate som skråner fra S mot NNV. Høyden over havet er 89-92 m. boplassflaten avgrenses klart topografisk av bergknauser i Ø og V. Mot NNV avsluttes flaten av markant fall i terrenget, mens avgrensningen mot S er uklar, selv om overflaten etter hvert blir mer småkupert. Arealet som i felt ble definert som boplass måler ca 27 m NNV-SSØ og 14 m SV-NØ, og utgjør derved et areal på ca. 375-380 kvadratmeter. Innenfor dette arealet ble det ikke funnet spor av kulturlag i prøvestikkene. Undergrunnen karakteriseres best som podsoll. Av 3 prøvestikk tatt inne på boplassflaten ble det gjort funn av flintavslag i to. De funnførende prøvestikkene har god spredning på 
 1843.4m | enkeltminner | 70711-1 | name='Ms-' | loc_art=None | item_art=1202 | dating=000 | vern=UAV | function=1200 | lat=59.741369333209 lon=10.772946593548 | info=Det ble foretatt 2 prøvestikk på stedet,idet ene, nr.28, fantes det et mørkt trekullholdig lag av samme karakter som på MS-R1. Lokaliteten ble avgrenset i V, da prøvestikk i den retning ikke ga funn, heller ikke mot Ø, i skogkanten ble det gjort funn. Et avslag av flint ble funnet på overflaten av prøvestikk nr.28. Trekullbiter fantes spredt i åkeren.
 1843.6m | lokaliteter  | 70711-1 | name='Ms-' | loc_art=20159 | item_art=None | dating=None | vern=UAV | function=1200 | lat=59.741365961893 lon=10.772945986299 | info=Det ble foretatt 2 prøvestikk på stedet,idet ene, nr.28, fantes det et mørkt trekullholdig lag av samme karakter som på MS-R1. Lokaliteten ble avgrenset i V, da prøvestikk i den retning ikke ga funn, heller ikke mot Ø, i skogkanten ble det gjort funn. Et avslag av flint ble funnet på overflaten av prøvestikk nr.28. Trekullbiter fantes spredt i åkeren.
 1843.7m | lokaliteter  | 51240-1 | name='Vinterbru JB-' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.737423970167 lon=10.780964877471 | info=2 stykker flint funnet i veien, 1 prøvestikk med 3 stk. flint og skjørbrent stein. Aks.nr. 89/269. Opprinnelig beskrivelse av Boaz fra 1989: «Vinterbru 28. Steinalderboplass på skogsvei sør for «Vinterbru 22» og få meter vest for «Vinterbru 21». Liten flat terrasse, åpen i alle retninger, nord-hellende. Brun sandig silt med grus og noe skiktning.» «2 stykker flint funnet i skogsveien, 1 negativt prøvestikk, 1 prøvestikk med 3 stykker flint og skjørbrent stein. Ca. 10x5 m². Lokaliteten er åpenbart delvis ødelagt av skogsbilveien.» Kontrollregistrering 2014: Området ble befart i 2014. Det så ut til at boplassen er dekket av påfylte masser fra etableringen av næringspark. Dette ser vi også på k
 1847.6m | lokaliteter  | 11422-1 | name='Nordby' | loc_art=20159 | item_art=None | dating=None | vern=FJE | function=1200 | lat=59.737709993671 lon=10.780046778219 | info=Registreringen i 1995 ga ikke sikre holdepunkter for å si at hele flaten er artefaktførende. Av 3 prøvestikk tatt inne på flaten var 2 funnførende, (flintavslag). Avstanden mellom stikkene er imidlertid så beskjeden, at det er klokest å avvente resultatet fra en event prøvegraving, før man gjør en endelig vurdering av dette forholdet. Løsmassene i undergrunnen på lok 11 er stedvis preget av kraftig podsollering. Øverst er det et noe varierende tykt torvlag. Deretter følger et opp til 10-15cm tykt lag som består av fin grå utvasket sand. Under den følger anriket rødbrun sand og fin grus. Det ble ikke funnet antydning til kulturlag i prøvestikkene. Artefaktene (flintavslag) lå i den grå fine s
 1849.6m | enkeltminner | 11422-1 | name='Nordby' | loc_art=None | item_art=1201 | dating=020 | vern=FJE | function=1200 | lat=59.737689595427 lon=10.780043097110 | info=Registreringen i 1995 ga ikke sikre holdepunkter for å si at hele flaten er artefaktførende. Av 3 prøvestikk tatt inne på flaten var 2 funnførende, (flintavslag). Avstanden mellom stikkene er imidlertid så beskjeden, at det er klokest å avvente resultatet fra en event prøvegraving, før man gjør en endelig vurdering av dette forholdet. Løsmassene i undergrunnen på lok 11 er stedvis preget av kraftig podsollering. Øverst er det et noe varierende tykt torvlag. Deretter følger et opp til 10-15cm tykt lag som består av fin grå utvasket sand. Under den følger anriket rødbrun sand og fin grus. Det ble ikke funnet antydning til kulturlag i prøvestikkene. Artefaktene (flintavslag) lå i den grå fine s
 1853.8m | lokaliteter  | 42505-1 | name='Nordby' | loc_art=20159 | item_art=None | dating=None | vern=UAV | function=1200 | lat=59.738032139765 lon=10.779028552808 | info=I N-vendt søkk, ca 15m bredt. bevokst med gran,furu,gress,mose og bregner. Rødbrun silt.
 1861.1m | enkeltminner | 42505-1 | name='Nordby' | loc_art=None | item_art=1201 | dating=020 | vern=UAV | function=1200 | lat=59.737953974735 lon=10.779014448234 | info=I N-vendt søkk, ca 15m bredt. bevokst med gran,furu,gress,mose og bregner. Rødbrun silt.
 1861.9m | lokaliteter  | 222505-1 | name='Fåle søndre' | loc_art=20183 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.752810558271 lon=10.766535732961 | info=Beskrivelse fra lokalitet: Funnsted med del av en slipeplate fra steinalder, 2,6 cm tykk, 8,4 cm på det lengste og 8,2 på det bredeste. I nærheten ble det også funnet et flintfragment med målene 3,2 x 2,5 cm, tykkelen 0,7 cm tykk, tilnærmet trekantet. Det ble også funnet en mulig retusjert kvartsavslag på stedet. Funnstedet ligger på 40 meter over havet. Funnet er gjort av Arnt Martin Kvæstad. C60578/1-3 Løsfunn fra senmesolitikum. 1) Fragment av flint. Lett vannrullet. Stm. 3,2 cm. 2) Avslag av kvarts. Sterkt vannrulet. Stm. 2,6 cm. 3) Fragment av slipeplate av rødlig brun finkornet sandstein. Med fin slipt flate i den ene bredsiden. Stm. 9,6 cm, stt. 2,5 cm. Vekt: 245,4 gram. Funnomstendig
 1865.6m | enkeltminner | 222505-1 | name='Fåle søndre' | loc_art=None | item_art=9903 | dating=020 | vern=AUT | function=1200 | lat=59.753675416622 lon=10.766691566661 | info=Beskrivelse fra lokalitet: Funnsted med del av en slipeplate fra steinalder, 2,6 cm tykk, 8,4 cm på det lengste og 8,2 på det bredeste. I nærheten ble det også funnet et flintfragment med målene 3,2 x 2,5 cm, tykkelen 0,7 cm tykk, tilnærmet trekantet. Det ble også funnet en mulig retusjert kvartsavslag på stedet. Funnstedet ligger på 40 meter over havet. Funnet er gjort av Arnt Martin Kvæstad. C60578/1-3 Løsfunn fra senmesolitikum. 1) Fragment av flint. Lett vannrullet. Stm. 3,2 cm. 2) Avslag av kvarts. Sterkt vannrulet. Stm. 2,6 cm. 3) Fragment av slipeplate av rødlig brun finkornet sandstein. Med fin slipt flate i den ene bredsiden. Stm. 9,6 cm, stt. 2,5 cm. Vekt: 245,4 gram. Funnomstendig
 1867.1m | lokaliteter  | 113403-1 | name='Nordby' | loc_art=20183 | item_art=None | dating=None | vern=IKKEV | function=9900 | lat=59.739366328081 lon=10.775740711589 | info=Det ble funnet et mindre flintfragment i et av prøvestikkene som ble tatt øst for Nessetveien. Fragmentet er 4 mm bredt og 5 mm langt. Fragmentets hvite farge kan tyde på at det har vært utsatt for varme.
 1882.7m | lokaliteter  | 23119-1 | name='Sjøskogen 24 JB-' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.747537155191 lon=10.766739400063 | info=I 3 av 4 prøvestikk ble det funnet 1 avslagsfragment av flint, 2 stk. bergkrystall og noe skjørbrent stein.
 1882.9m | enkeltminner | 23119-1 | name='Sjøskogen 24 JB-' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.747530030064 lon=10.766738116347 | info=I 3 av 4 prøvestikk ble det funnet 1 avslagsfragment av flint, 2 stk. bergkrystall og noe skjørbrent stein.
 1887.0m | enkeltminner | 23109-1 | name='Sjøskogen 20 JB-' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.751436378681 lon=10.765919439327 | info=3 prøvestikk inneholdt 2 avslagsfragmenter av flint og noe skjørbrent stein.
 1887.1m | lokaliteter  | 23109-1 | name='Sjøskogen 20 JB-' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.751422893933 lon=10.765917009029 | info=3 prøvestikk inneholdt 2 avslagsfragmenter av flint og noe skjørbrent stein.
 1896.8m | enkeltminner | 113403-1 | name='Nordby' | loc_art=None | item_art=9903 | dating=020 | vern=IKKEV | function=9900 | lat=59.739018947536 lon=10.775678054291 | info=Det ble funnet et mindre flintfragment i et av prøvestikkene som ble tatt øst for Nessetveien. Fragmentet er 4 mm bredt og 5 mm langt. Fragmentets hvite farge kan tyde på at det har vært utsatt for varme.
 1903.1m | enkeltminner | 10295-1 | name='Lok 1' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.739009255531 lon=10.775538405205 | info=Fornminne: Boplass. 3 stykker mikroflekker, største lengde 1,3 cm. Undergrunnen består av grå leiret grus, dybde ca 30 cm.
 1906.9m | lokaliteter  | 3408-1 | name='Gl-' | loc_art=20183 | item_art=None | dating=None | vern=UAV | function=9900 | lat=59.741357754139 lon=10.771575381408 | info=
 1907.1m | lokaliteter  | 32985-1 | name='Sjøskogen JB-' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.750446857782 lon=10.765578111148 | info=6 prøvestikk med tilsammen 2 avslag,27 avslagsfragm. av flint og noe skjørbrent stein. Kan være 2 adskilte lokaliteter som er delt av en fjellknaus, men funn-distribusjonen er kontinuerlig.
 1909.1m | enkeltminner | 32985-1 | name='Sjøskogen JB-' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.750311343195 lon=10.765553694554 | info=6 prøvestikk med tilsammen 2 avslag,27 avslagsfragm. av flint og noe skjørbrent stein. Kan være 2 adskilte lokaliteter som er delt av en fjellknaus, men funn-distribusjonen er kontinuerlig.
 1912.1m | lokaliteter  | 10295-1 | name='Lok 1' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.738904224311 lon=10.775519459751 | info=Fornminne: Boplass. 3 stykker mikroflekker, største lengde 1,3 cm. Undergrunnen består av grå leiret grus, dybde ca 30 cm.
 1926.5m | lokaliteter  | 113450 | name='Nordby' | loc_art=20173 | item_art=None | dating=None | vern=AUT | function=None | lat=59.738376757910 lon=10.776239613291 | info=Lokaliteten består av en hulvei som strekker seg over en dyrkningsflate, samt en rydningsrøys fra nyere tid.
 1944.5m | lokaliteter  | 23044-1 | name='Sjøskogen 10 JB' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.749115502545 lon=10.765109569415 | info=I 3 av 5 prøvestikk ble det ialt funnet 1 avslag, 5 avslagsfragmenter i flint, og 1 stk. kvarts foruten skjørbrent stein. Lokaliteten har svært jevn overflate, uten tegn til forstyrrelse. Lokalitetens utstrekning ca 12x10m.
 1944.7m | enkeltminner | 23044-1 | name='Sjøskogen 10 JB' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.749103878996 lon=10.765107475302 | info=I 3 av 5 prøvestikk ble det ialt funnet 1 avslag, 5 avslagsfragmenter i flint, og 1 stk. kvarts foruten skjørbrent stein. Lokaliteten har svært jevn overflate, uten tegn til forstyrrelse. Lokalitetens utstrekning ca 12x10m.
 1949.6m | enkeltminner | 58416-1 | name='Nøstvet' | loc_art=None | item_art=1104 | dating=040 | vern=AUT | function=1100 | lat=59.744966712454 lon=10.766990654108 | info=Skålgropfelt. 1979: På det N-S-løpende svaberget finnes 3 klart markerte runde skålgroper. 2 ligger sammen mot svabergets S-ende og 1 ligger for seg selv omtrent midt på berget. Alle ligger på ryggen av berget. Skålgropenes d 6-8 cm, dybde 1,4-4 cm. 2004: Ytterligere en skålgrop ble registrert på den samme bergflaten som de tre andre. Skålgropen ligger 15 cm vest for skålgropen midt på fjellet. 2023: Fire skålgroper på et N-S orientert bergskjær som strekker seg gjennom hekken som skiller to villa-eiendommer. Gropene er alle dype og tydelige, og ligger på oversiden av bergryggen på relativt horisontalt berg. To av gropene er hugget tett ved hverandre på S-re del av ryggen, de to andre ligger
 1967.8m | lokaliteter  | 13234-1 | name='Sjøskogen 06 JB-' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.747129392421 lon=10.765363105589 | info=Ved 2 prøvestikk framkom 1 flint avslag og skjørbrent stein. Funn i de øverste 15-20cm. Lokalitetens utstrekning ca 15x20m.
 1968.1m | lokaliteter  | 3908-1 | name='Sjøskogen 07 JB-' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.748450680309 lon=10.764858680624 | info=I 2 av 4 prøvestikk ble det tilsammen funnet 2 avslag og 5 avslagsfragmenter i flint,og skjørbrent stein. Lokalitetens størrelse er noe usikker,grunnet svært bratt terreng,ca 50x20m.
 1968.2m | enkeltminner | 3908-1 | name='Sjøskogen 07 JB-' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.748447760301 lon=10.764858154587 | info=I 2 av 4 prøvestikk ble det tilsammen funnet 2 avslag og 5 avslagsfragmenter i flint,og skjørbrent stein. Lokalitetens størrelse er noe usikker,grunnet svært bratt terreng,ca 50x20m.
 1968.8m | enkeltminner | 13234-1 | name='Sjøskogen 06 JB-' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.747102104520 lon=10.765358188905 | info=Ved 2 prøvestikk framkom 1 flint avslag og skjørbrent stein. Funn i de øverste 15-20cm. Lokalitetens utstrekning ca 15x20m.
 1975.8m | enkeltminner | 191500-3 | name='A1003' | loc_art=None | item_art=1216 | dating=040 | vern=AUT | function=1200 | lat=59.733372544215 lon=10.802283097290 | info=Sirkulær kokegrop, 106 cm i diameter. Den har tydelig kullag mot oransje siltig sand. Det er noen få skjørbrente stein i toppen av kokegropen. Den ligger 2,2 meter nordvest for A1002.
 1981.3m | enkeltminner | 161210-3 | name=None | loc_art=None | item_art=9926 | dating=000 | vern=FJE | function=1200 | lat=59.733303809394 lon=10.801734197905 | info=Mål: 0,42 m Ø-V, 0,2 m N-S, avlang. Nedgravning, klart markert og avgrenset. Massene består av kullspettet noe humøs gråbrun silt. Strukturen har en noe uklart markert rand av sterkt oransje (jernutfellende) silt. Undergrunnen i oransje og lys grå silt/leire. Kullprøve er tatt ut i Ø.
 1987.7m | lokaliteter  | 58416-1 | name='Nøstvet' | loc_art=20162 | item_art=None | dating=None | vern=AUT | function=1100 | lat=59.744207861996 lon=10.766853896691 | info=Skålgropfelt. 1979: På det N-S-løpende svaberget finnes 3 klart markerte runde skålgroper. 2 ligger sammen mot svabergets S-ende og 1 ligger for seg selv omtrent midt på berget. Alle ligger på ryggen av berget. Skålgropenes d 6-8 cm, dybde 1,4-4 cm. 2004: Ytterligere en skålgrop ble registrert på den samme bergflaten som de tre andre. Skålgropen ligger 15 cm vest for skålgropen midt på fjellet. 2023: Fire skålgroper på et N-S orientert bergskjær som strekker seg gjennom hekken som skiller to villa-eiendommer. Gropene er alle dype og tydelige, og ligger på oversiden av bergryggen på relativt horisontalt berg. To av gropene er hugget tett ved hverandre på S-re del av ryggen, de to andre ligger
 1988.6m | enkeltminner | 31219-1 | name='Nordby' | loc_art=None | item_art=1201 | dating=020 | vern=FJE | function=1200 | lat=59.736486951303 lon=10.779109510614 | info=Løsmassene er preget av tildels kraftig podsollering. Øverst er et varierende tykt torvlag som avløses av et lag med grå fin sand (utvaskingslag). Nederst i prøvestikkene er det rødbrun til orange sand og fin grus. Det ble ikke funnet antydning til kulturlag i prøvestikkene. De inneholdt heller ikke trekull og eller skjørbrent stein, bare flintavslag. Disse ble funnet i det grå utvaskingslaget og i toppen av det rødbrune anrikingslaget. Tykkelsen på det funnførende laget overstiger derfor neppe 30-40cm, målt fra dagens overflate.
 1989.1m | lokaliteter  | 31220-1 | name='Nordby' | loc_art=20159 | item_art=None | dating=None | vern=FJE | function=1200 | lat=59.736831817328 lon=10.778159506907 | info=Prøvestikkene var funntomme og gir derfor ikke holdepunkt for å si at her er en steinalderboplass. Den typiske beliggenheten og flatens karakteristiske utseende gjør det imidlertid sannsynlig. Rødmerking på trærne (merkemetoder for lokaliteter under reg 1989) viser da også at denne lokaliteten ble registrert som steinalderlok i 1989. Også på denne boplassen består undergrunnen av podsollert sand/fin grus. Øverst er et varierende tykt torvlag. Under dette følger grå utvasket fin sand som etterfølges av rødbrun til orange anriket sand og fin grus. Ikke antydning til kulturlag i prøvestikkene. De innholdt heller ikke trekull og/eller skjørbrent stein. Lok 13 ble undersøkt av L. Jaksland i 1997 
 1989.4m | lokaliteter  | 31219-1 | name='Nordby' | loc_art=20159 | item_art=None | dating=None | vern=FJE | function=1200 | lat=59.736479321353 lon=10.779108134131 | info=Løsmassene er preget av tildels kraftig podsollering. Øverst er et varierende tykt torvlag som avløses av et lag med grå fin sand (utvaskingslag). Nederst i prøvestikkene er det rødbrun til orange sand og fin grus. Det ble ikke funnet antydning til kulturlag i prøvestikkene. De inneholdt heller ikke trekull og eller skjørbrent stein, bare flintavslag. Disse ble funnet i det grå utvaskingslaget og i toppen av det rødbrune anrikingslaget. Tykkelsen på det funnførende laget overstiger derfor neppe 30-40cm, målt fra dagens overflate.
 1996.5m | enkeltminner | 31220-1 | name='Nordby' | loc_art=None | item_art=1201 | dating=020 | vern=FJE | function=1200 | lat=59.736754098507 lon=10.778145484286 | info=Prøvestikkene var funntomme og gir derfor ikke holdepunkt for å si at her er en steinalderboplass. Den typiske beliggenheten og flatens karakteristiske utseende gjør det imidlertid sannsynlig. Rødmerking på trærne (merkemetoder for lokaliteter under reg 1989) viser da også at denne lokaliteten ble registrert som steinalderlok i 1989. Også på denne boplassen består undergrunnen av podsollert sand/fin grus. Øverst er et varierende tykt torvlag. Under dette følger grå utvasket fin sand som etterfølges av rødbrun til orange anriket sand og fin grus. Ikke antydning til kulturlag i prøvestikkene. De innholdt heller ikke trekull og/eller skjørbrent stein. Lok 13 ble undersøkt av L. Jaksland i 1997 
 1999.3m | enkeltminner | 52742-1 | name='Sjøskogen 12 JB-' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.752683275340 lon=10.764048194388 | info=I 8 prøvestikk ble det ialt funnet 1 avslag og 12 avslagsfragmenter i flint,1 stk brent bein og 1 stk.kvarts og noe skjørbrent stein. Lokaliteten synes halvmåneformet ,rundt en en liten bukt,kan også være mange små lokaliteter.
 1999.3m | lokaliteter  | 52742-1 | name='Sjøskogen 12 JB-' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.752619542057 lon=10.764036713793 | info=I 8 prøvestikk ble det ialt funnet 1 avslag og 12 avslagsfragmenter i flint,1 stk brent bein og 1 stk.kvarts og noe skjørbrent stein. Lokaliteten synes halvmåneformet ,rundt en en liten bukt,kan også være mange små lokaliteter.
